timetableStop_id;station;eva;target;trainCategory;trainNumber;departingLine;plannedDeparture;changedDepartureTime;cancellationTime;eventStatus;departure_delay;operator;Verbindung;week_number
9120432599921369422-2411051523-4;Frankfurt(Main)Hbf;8000105;Berlin Ostbahnhof;ICE;574;;2024-11-05 17:14:00;2024-11-05 17:32:00;;;18;DB Fernverkehr AG;Frankfurt(Main)Hbf-Berlin Ostbahnhof;44
6013213540626996483-2411051552-6;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;725;;2024-11-05 17:53:00;2024-11-05 18:41:00;;;48;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;44
1140779865956290650-2411081446-8;Frankfurt(Main)Hbf;8000105;Hamburg Hbf;ICE;594;;2024-11-08 18:57:00;2024-11-08 19:10:00;;;13;DB Fernverkehr AG;Frankfurt(Main)Hbf-Hamburg Hbf;44
4067520104924330339-2411081838-1;Frankfurt(Main)Hbf;8000105;Mannheim Hbf;N;12229;SE14;2024-11-08 18:38:00;2024-11-08 18:45:00;;;7;DB Regio AG;SE14;44
5725035179708558025-2411081415-6;Frankfurt(Main)Hbf;8000105;Basel SBB;ICE;375;;2024-11-08 18:06:00;2024-11-08 18:53:00;;;47;DB Fernverkehr AG;Frankfurt(Main)Hbf-Basel SBB;44
8603241313343587137-2411081417-11;Frankfurt(Main)Hbf;8000105;Stuttgart Hbf;ICE;771;;2024-11-08 18:52:00;2024-11-08 18:59:00;;;7;DB Fernverkehr AG;Frankfurt(Main)Hbf-Stuttgart Hbf;44
-8624992757107064587-2410310332-7;Mannheim Hbf;8000244;Köln Hbf;ICE;616;;2024-10-31 06:31:00;2024-10-31 06:53:00;;;22;DB Fernverkehr AG;Mannheim Hbf-Köln Hbf;43
2312296716933966404-2410311554-9;Frankfurt(Main)Hbf;8000105;Nürnberg Hbf;ICE;1021;;2024-10-31 22:48:00;2024-10-31 23:04:00;;;16;DB Fernverkehr AG;Frankfurt(Main)Hbf-Nürnberg Hbf;43
1135945809059962787-2410262128-3;Mannheim Hbf;8000244;Stuttgart Hbf;ICE;617;;2024-10-26 23:31:00;2024-10-26 23:44:00;;;13;DB Fernverkehr AG;Mannheim Hbf-Stuttgart Hbf;42
8800220809726353735-2410301837-1;Mannheim Hbf;8000244;Koblenz Hbf;RE;4135;1;2024-10-30 18:37:00;2024-10-30 18:45:00;;;8;DB Regio AG;RE1;43
-5040855886902453859-2410271528-6;Mannheim Hbf;8000244;Köln Hbf;ICE;514;;2024-10-27 18:20:00;2024-10-27 18:32:00;;;12;DB Fernverkehr AG;Mannheim Hbf-Köln Hbf;43
4849155196744904064-2410271721-19;Mannheim Hbf;8000244;Germersheim;S;38352;3;2024-10-27 18:31:00;2024-10-27 18:53:00;;;22;DB Regio AG;S3;43
2036711676177716052-2410271656-17;Mannheim Hbf;8000244;Germersheim;S;38350;3;2024-10-27 18:04:00;2024-10-27 18:11:00;;;7;DB Regio AG;S3;43
8086120211227592535-2411041021-18;Mannheim Hbf;8000244;Germersheim;S;38328;3;2024-11-04 11:31:00;2024-11-04 11:37:00;;;6;DB Regio AG;S3;44
8902317930613394728-2410280415-11;Frankfurt(Main)Hbf;8000105;Stuttgart Hbf;ICE;571;;2024-10-28 08:52:00;2024-10-28 08:59:00;;;7;DB Fernverkehr AG;Frankfurt(Main)Hbf-Stuttgart Hbf;43
-4059341726586179126-2411081237-1;Mannheim Hbf;8000244;Koblenz Hbf;RE;4123;1;2024-11-08 12:37:00;2024-11-08 12:44:00;;;7;DB Regio AG;RE1;44
-5828902107838564008-2411010857-5;Mannheim Hbf;8000244;Heidelberg Hbf;TGV;9551;;2024-11-01 12:20:00;2024-11-01 12:36:00;;;16;SNCF;Mannheim Hbf-Heidelberg Hbf;43
7842371433605033713-2411061306-8;Trier Hbf;8000134;Mannheim Hbf;RE;4114;1;2024-11-06 14:33:00;2024-11-06 14:44:00;;;11;DB Regio AG;RE1;44
-62348712676943985-2411061306-8;Trier Hbf;8000134;Luxembourg;RE;5114;11;2024-11-06 14:37:00;2024-11-06 14:47:00;;;10;DB Regio AG;RE11;44
-4583956337485204414-2410261153-4;Wiesbaden Hbf;8000250;Neuwied;VIA;25014;RB10;2024-10-26 12:33:00;2024-10-26 12:43:00;;;10;VIAS GmbH;RB10;42
-4982927676060135122-2410310718-3;Wiesbaden Hbf;8000250;München Hbf;ICE;513;;2024-10-31 08:26:00;2024-10-31 08:40:00;;;14;DB Fernverkehr AG;Wiesbaden Hbf-München Hbf;43
-8971092859796678544-2410271541-1;Trier Hbf;8000134;Koblenz Hbf;RB;12121;81;2024-10-27 15:41:00;2024-10-27 15:48:00;;;7;DB Regio AG;RB81;43
2557245721307034919-2411020837-25;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;VIA;25011;RB10;2024-11-02 10:32:00;2024-11-02 10:41:00;;;9;VIAS GmbH;RB10;43
-690776802853422910-2410260641-7;Mannheim Hbf;8000244;Hamburg Hbf;ICE;692;;2024-10-26 09:31:00;2024-10-26 09:44:00;;;13;DB Fernverkehr AG;Mannheim Hbf-Hamburg Hbf;42
1805809465569099030-2410310942-1;Frankfurt(Main)Hbf;8000105;Wächtersbach;RB;15510;51;2024-10-31 09:42:00;2024-10-31 09:49:00;;;7;DB Regio AG;RB51;43
5781797999410176100-2410310511-8;Frankfurt(Main)Hbf;8000105;Hamburg-Altona;ICE;1020;;2024-10-31 09:42:00;2024-10-31 09:52:00;;;10;DB Fernverkehr AG;Frankfurt(Main)Hbf-Hamburg-Altona;43
-9098533399497256331-2410310516-9;Frankfurt(Main)Hbf;8000105;Basel SBB;ICE;71;;2024-10-31 09:52:00;2024-10-31 10:01:00;;;9;DB Fernverkehr AG;Frankfurt(Main)Hbf-Basel SBB;43
-7782424231001410433-2410310550-5;Frankfurt(Main)Hbf;8000105;Frankfurt(M) Flughafen Fernbf;ICE;1097;;2024-10-31 09:34:00;2024-10-31 09:53:00;;;19;DB Fernverkehr AG;Frankfurt(Main)Hbf-Frankfurt(M) Flughafen Fernbf;43
-3289067013433377787-2410262049-14;Mannheim Hbf;8000244;Bruchsal;S;38479;3;2024-10-26 21:37:00;2024-10-26 21:44:00;;;7;DB Regio AG;S3;42
2051702809136902956-2410261954-25;Mannheim Hbf;8000244;Heidelberg Hbf;S;38253;2;2024-10-26 21:37:00;2024-10-26 21:44:00;;;7;DB Regio AG;S2;42
-1899061748271281252-2411032314-6;Mannheim Hbf;8000244;Kaiserslautern Hbf;S;38262;2;2024-11-03 23:38:00;2024-11-03 23:48:00;;;10;DB Regio AG;S2;44
-2320340282101811304-2411032043-7;Mannheim Hbf;8000244;Hamburg-Altona;ICE;990;;2024-11-03 23:31:00;2024-11-03 23:52:00;;;21;DB Fernverkehr AG;Mannheim Hbf-Hamburg-Altona;44
-8147699513644188353-2411031817-8;Mannheim Hbf;8000244;Karlsruhe Hbf;ICE;877;;2024-11-03 23:32:00;2024-11-03 23:43:00;;;11;DB Fernverkehr AG;Mannheim Hbf-Karlsruhe Hbf;44
-6568589303423786644-2411032138-32;Mannheim Hbf;8000244;Germersheim;S;38470;4;2024-11-03 23:38:00;2024-11-03 23:48:00;;;10;DB Regio AG;S4;44
-9098533399497256331-2410260516-9;Frankfurt(Main)Hbf;8000105;Basel SBB;ICE;71;;2024-10-26 09:52:00;2024-10-26 10:13:00;;;21;DB Fernverkehr AG;Frankfurt(Main)Hbf-Basel SBB;42
7108274583246193747-2410312151-8;Frankfurt(Main)Hbf;8000105;Berlin Gesundbrunnen;ICE;698;;2024-11-01 02:54:00;2024-11-01 03:10:00;;;16;DB Fernverkehr AG;Frankfurt(Main)Hbf-Berlin Gesundbrunnen;43
-5851721557238592488-2410312028-10;Frankfurt(Main)Hbf;8000105;Zürich HB;NJ;403;;2024-11-01 02:36:00;2024-11-01 02:47:00;;;11;ÖBB;Frankfurt(Main)Hbf-Zürich HB;43
7582314568044505717-2410312028-10;Frankfurt(Main)Hbf;8000105;Zürich HB;IC;60403;;2024-11-01 02:36:00;2024-11-01 02:47:00;;;11;DB Fernverkehr AG;Frankfurt(Main)Hbf-Zürich HB;43
-7455087584675999219-2410260420-6;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;521;;2024-10-26 05:53:00;2024-10-26 05:59:00;;;6;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;42
-2820315739988979208-2410271859-8;Mannheim Hbf;8000244;Frankfurt(Main)Hbf;ICE;4;;2024-10-27 22:34:00;2024-10-27 22:51:00;;;17;DB Fernverkehr AG;Mannheim Hbf-Frankfurt(Main)Hbf;43
-4465336030385931642-2411031014-11;Frankfurt(Main)Hbf;8000105;Stuttgart Hbf;ICE;577;;2024-11-03 14:52:00;2024-11-03 14:59:00;;;7;DB Fernverkehr AG;Frankfurt(Main)Hbf-Stuttgart Hbf;44
-1099707498340369858-2411031046-8;Frankfurt(Main)Hbf;8000105;Hamburg Hbf;ICE;1218;;2024-11-03 14:57:00;2024-11-03 15:23:00;;;26;DB Fernverkehr AG;Frankfurt(Main)Hbf-Hamburg Hbf;44
1140779865956290650-2411041446-6;Mannheim Hbf;8000244;Hamburg Hbf;ICE;594;;2024-11-04 17:31:00;2024-11-04 17:48:00;;;17;DB Fernverkehr AG;Mannheim Hbf-Hamburg Hbf;44
-3132152790355241175-2411031206-8;Trier Hbf;8000134;Luxembourg;RE;5112;11;2024-11-03 13:37:00;2024-11-03 14:07:00;;;30;DB Regio AG;RE11;44
-4488345611159043178-2411031037-16;Trier Hbf;8000134;Koblenz Hbf;RE;4119;1;2024-11-03 13:31:00;2024-11-03 13:53:00;;;22;DB Regio AG;RE1;44
1893592079421645600-2411030153-1;Frankfurt(Main)Hbf;8000105;Rüdesheim(Rhein);VIA;25042;RB10;2024-11-03 01:53:00;2024-11-03 02:03:00;;;10;VIAS GmbH;RB10;44
-8018320325830980126-2411021358-22;Mainz Hbf;8000240;Wiesbaden Hbf;S;35842;8;2024-11-02 14:59:00;2024-11-02 15:08:00;;;9;DB Regio AG;S8;43
3855064864861764104-2411021408-7;Mainz Hbf;8000240;Saarbrücken Hbf;RE;29522;3;2024-11-02 14:53:00;2024-11-02 15:00:00;;;7;DB Regio AG;RE3;43
-5193273520162723165-2411032216-1;Mannheim Hbf;8000244;Frankfurt(Main)Hbf;RE;15336;60;2024-11-03 22:16:00;2024-11-03 22:31:00;;;15;DB Regio AG;RE60;44
5255152757081711594-2410300519-1;Frankfurt(Main)Hbf;8000105;Fulda;RE;4500;50;2024-10-30 05:19:00;2024-10-30 05:27:00;;;8;DB Regio AG;RE50;43
-5554818289511663551-2410301642-1;Frankfurt(Main)Hbf;8000105;Wächtersbach;RB;15524;51;2024-10-30 16:42:00;2024-10-30 16:51:00;;;9;DB Regio AG;RB51;43
2701611965378628073-2410301617-1;Frankfurt(Main)Hbf;8000105;Königstein(Taunus);STN;21495;RB12;2024-10-30 16:17:00;2024-10-30 16:33:00;;;16;Other;RB12;43
5042424630356113204-2410301247-5;Frankfurt(Main)Hbf;8000105;Dortmund Hbf;ICE;626;;2024-10-30 16:09:00;2024-10-30 16:20:00;;;11;DB Fernverkehr AG;Frankfurt(Main)Hbf-Dortmund Hbf;43
7265904803286392428-2410301247-8;Frankfurt(Main)Hbf;8000105;Kiel Hbf;ICE;1096;;2024-10-30 16:58:00;2024-10-30 17:11:00;;;13;DB Fernverkehr AG;Frankfurt(Main)Hbf-Kiel Hbf;43
1869247841524615859-2410301634-1;Frankfurt(Main)Hbf;8000105;Heidelberg Hbf;RE;4673;68;2024-10-30 16:34:00;2024-10-30 16:43:00;;;9;DB Regio AG;RE68;43
5919526130990286378-2410301647-1;Frankfurt(Main)Hbf;8000105;Königstein(Taunus);STN;21497;RB12;2024-10-30 16:47:00;2024-10-30 16:55:00;;;8;Other;RB12;43
-4363138856453226211-2410301111-8;Frankfurt(Main)Hbf;8000105;Interlaken Ost;ICE;373;;2024-10-30 16:06:00;2024-10-30 16:48:00;;;42;DB Fernverkehr AG;Frankfurt(Main)Hbf-Interlaken Ost;43
-1099707498340369858-2411041046-7;Mainz Hbf;8000240;Hamburg Hbf;ICE;1218;;2024-11-04 14:18:00;2024-11-04 14:25:00;;;7;DB Fernverkehr AG;Mainz Hbf-Hamburg Hbf;44
2312296716933966404-2411051555-14;Frankfurt(Main)Hbf;8000105;Nürnberg Hbf;ICE;1021;;2024-11-05 22:22:00;2024-11-05 23:22:00;;;60;DB Fernverkehr AG;Frankfurt(Main)Hbf-Nürnberg Hbf;44
-2747435270774906120-2411052256-1;Frankfurt(Main)Hbf;8000105;Mainz Hbf;RB;29588;33;2024-11-05 22:56:00;2024-11-05 23:23:00;2024-11-05 22:22:00;c;27;DB Regio AG;RB33;44
6857733995447485164-2410311115-7;Mainz Hbf;8000240;München Hbf;ICE;599;;2024-10-31 15:42:00;2024-10-31 16:00:00;;;18;DB Fernverkehr AG;Mainz Hbf-München Hbf;43
6492627968416470339-2410311236-8;Mainz Hbf;8000240;Wien Hbf;ICE;229;;2024-10-31 15:42:00;2024-10-31 15:48:00;;;6;DB Fernverkehr AG;Mainz Hbf-Wien Hbf;43
-4534381173691714871-2411051636-1;Mannheim Hbf;8000244;Koblenz Hbf;RE;4131;1;2024-11-05 16:36:00;2024-11-05 16:42:00;;;6;DB Regio AG;RE1;44
-8337737002988359923-2411061036-32;Mannheim Hbf;8000244;Homburg(Saar)Hbf;S;38124;1;2024-11-06 12:25:00;2024-11-06 12:50:00;;;25;DB Regio AG;S1;44
-4403828802585020048-2411051737-25;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;VIA;25029;RB10;2024-11-05 19:32:00;2024-11-05 19:40:00;;;8;VIAS GmbH;RB10;44
-819601529405284275-2411051905-1;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;S;35165;1;2024-11-05 19:05:00;2024-11-05 19:13:00;;;8;DB Regio AG;S1;44
-2820315739988979208-2411051859-8;Mannheim Hbf;8000244;Frankfurt(Main)Hbf;ICE;4;;2024-11-05 22:34:00;2024-11-05 22:46:00;;;12;DB Fernverkehr AG;Mannheim Hbf-Frankfurt(Main)Hbf;44
8322424274180843926-2411051928-6;Mannheim Hbf;8000244;Köln Hbf;ICE;510;;2024-11-05 22:31:00;2024-11-05 22:47:00;;;16;DB Fernverkehr AG;Mannheim Hbf-Köln Hbf;44
-8005609635293134624-2411051716-8;Mannheim Hbf;8000244;Stuttgart Hbf;ICE;695;;2024-11-05 22:30:00;2024-11-05 22:39:00;;;9;DB Fernverkehr AG;Mannheim Hbf-Stuttgart Hbf;44
454107378863853358-2410310058-22;Mainz Hbf;8000240;Wiesbaden Hbf;S;35886;8;2024-10-31 01:59:00;2024-10-31 02:08:00;;;9;DB Regio AG;S8;43
-3318418320901781789-2411062135-1;Wiesbaden Hbf;8000250;Offenbach(Main) Marktplatz;S;35175;1;2024-11-06 21:35:00;2024-11-06 21:41:00;;;6;DB Regio AG;S1;44
4477204509710410756-2411062027-2;Wiesbaden Hbf;8000250;Karlsruhe Hbf;ICE;205;;2024-11-06 21:26:00;2024-11-06 22:23:00;;;57;DB Fernverkehr AG;Wiesbaden Hbf-Karlsruhe Hbf;44
-1861627425367595925-2410301515-8;Mannheim Hbf;8000244;München Hbf;ICE;693;;2024-10-30 20:30:00;2024-10-30 20:55:00;;;25;DB Fernverkehr AG;Mannheim Hbf-München Hbf;43
-1566116923430840294-2410301935-23;Mannheim Hbf;8000244;Kaiserslautern Hbf;S;38250;2;2024-10-30 20:56:00;2024-10-30 21:04:00;;;8;DB Regio AG;S2;43
9207900210814973443-2410301935-23;Mannheim Hbf;8000244;Bruchsal;S;38414;4;2024-10-30 20:56:00;2024-10-30 21:04:00;;;8;DB Regio AG;S4;43
1790831667886883273-2411072038-1;Frankfurt(Main)Hbf;8000105;Groß-Umstadt Wiebelsbach;VIA;25137;RE85;2024-11-07 20:38:00;2024-11-07 20:49:00;;;11;VIAS GmbH;RE85;44
7361743762285498157-2411072042-1;Frankfurt(Main)Hbf;8000105;Wächtersbach;RB;15532;51;2024-11-07 20:42:00;2024-11-07 20:50:00;;;8;DB Regio AG;RB51;44
-3282715040723422241-2411041356-17;Mannheim Hbf;8000244;Germersheim;S;38336;3;2024-11-04 15:04:00;2024-11-04 15:26:00;;;22;DB Regio AG;S3;44
4064511848250356169-2411041336-32;Mannheim Hbf;8000244;Homburg(Saar)Hbf;S;38132;1;2024-11-04 15:26:00;2024-11-04 15:54:00;;;28;DB Regio AG;S1;44
-6446666867984007599-2410291903-1;Mannheim Hbf;8000244;Sinsheim(Elsenz) Hbf;S;38569;5;2024-10-29 19:03:00;2024-10-29 19:20:00;;;17;DB Regio AG;S5;43
2341572380619167345-2411070032-1;Mainz Hbf;8000240;Frankfurt(Main)Hbf;S;56855;8;2024-11-07 00:32:00;2024-11-07 01:02:00;;;30;DB Regio AG;S8;44
2557245721307034919-2410310837-25;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;VIA;25011;RB10;2024-10-31 10:32:00;2024-10-31 10:41:00;;;9;VIAS GmbH;RB10;43
-853844594697067860-2410270622-8;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;527;;2024-10-27 08:53:00;2024-10-27 08:59:00;;;6;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;43
3763871362376381297-2411011616-1;Frankfurt(Main)Hbf;8000105;Bruxelles Midi;ICE;12;;2024-11-01 16:16:00;2024-11-01 16:22:00;;;6;DB Fernverkehr AG;Frankfurt(Main)Hbf-Bruxelles Midi;43
-4363138856453226211-2411011111-8;Frankfurt(Main)Hbf;8000105;Interlaken Ost;ICE;373;;2024-11-01 16:06:00;2024-11-01 16:16:00;;;10;DB Fernverkehr AG;Frankfurt(Main)Hbf-Interlaken Ost;43
4918901842199858388-2410311701-5;Frankfurt(Main)Hbf;8000105;Hamm(Westf)Hbf;ICE;2522;;2024-10-31 20:19:00;2024-10-31 21:12:00;;;53;DB Fernverkehr AG;Frankfurt(Main)Hbf-Hamm(Westf)Hbf;43
8428028954903351107-2410311636-11;Frankfurt(Main)Hbf;8000105;Passau Hbf;ICE;929;;2024-10-31 20:22:00;2024-10-31 21:02:00;;;40;DB Fernverkehr AG;Frankfurt(Main)Hbf-Passau Hbf;43
-4580757756484141741-2411051315-8;Mannheim Hbf;8000244;Innsbruck Hbf;ICE;1211;;2024-11-05 18:30:00;2024-11-05 19:05:00;;;35;DB Fernverkehr AG;Mannheim Hbf-Innsbruck Hbf;44
2036711676177716052-2411051656-17;Mannheim Hbf;8000244;Germersheim;S;38350;3;2024-11-05 18:04:00;2024-11-05 18:15:00;;;11;DB Regio AG;S3;44
8149147754402883805-2411020420-15;Mainz Hbf;8000240;Frankfurt(Main)Hbf;RE;29503;3;2024-11-02 06:58:00;2024-11-02 07:07:00;;;9;DB Regio AG;RE3;43
-1998685101828923679-2411020549-13;Mainz Hbf;8000240;Frankfurt(Main)Hbf;N;12204;SE14;2024-11-02 06:49:00;2024-11-02 06:56:00;2024-11-02 06:54:00;c;7;DB Regio AG;SE14;43
3765292860989413453-2411020605-2;Mainz Hbf;8000240;Basel SBB;ICE;5;;2024-11-02 06:42:00;2024-11-02 07:02:00;;;20;DB Fernverkehr AG;Mainz Hbf-Basel SBB;43
-295027387423204444-2410311436-1;Mannheim Hbf;8000244;Karlsruhe Hbf;S;38951;9;2024-10-31 14:36:00;2024-10-31 14:47:00;;;11;DB Regio AG;S9;43
-853844594697067860-2411100622-8;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;527;;2024-11-10 08:53:00;2024-11-10 08:59:00;;;6;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;45
6492627968416470339-2411091237-9;Frankfurt(Main)Hbf;8000105;Passau Hbf;ICE;229;;2024-11-09 16:20:00;2024-11-09 17:17:00;;;57;DB Fernverkehr AG;Frankfurt(Main)Hbf-Passau Hbf;44
-9098533399497256331-2410280516-9;Frankfurt(Main)Hbf;8000105;Basel SBB;ICE;71;;2024-10-28 09:52:00;2024-10-28 10:08:00;;;16;DB Fernverkehr AG;Frankfurt(Main)Hbf-Basel SBB;43
1920517887960801655-2411041234-8;Frankfurt(Main)Hbf;8000105;Dortmund Hbf;ICE;26;;2024-11-04 17:42:00;2024-11-04 18:01:00;;;19;DB Fernverkehr AG;Frankfurt(Main)Hbf-Dortmund Hbf;44
6013213540626996483-2411041552-6;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;725;;2024-11-04 17:53:00;2024-11-04 19:03:00;;;70;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;44
5725035179708558025-2411061415-8;Mannheim Hbf;8000244;Basel SBB;ICE;375;;2024-11-06 19:34:00;2024-11-06 21:12:00;;;98;DB Fernverkehr AG;Mannheim Hbf-Basel SBB;44
7465820719902340889-2411030318-1;Wiesbaden Hbf;8000250;Offenbach(Main)Ost;S;35801;8;2024-11-03 03:18:00;2024-11-03 03:25:00;;;7;DB Regio AG;S8;44
6764838904554240147-2411070021-1;Frankfurt(Main)Hbf;8000105;Mainz Hbf;S;56852;8;2024-11-07 00:21:00;2024-11-07 00:46:00;;;25;DB Regio AG;S8;44
-2949416740394486108-2410271133-1;Mannheim Hbf;8000244;Frankfurt(Main)Hbf;RE;15314;60;2024-10-27 11:33:00;2024-10-27 11:49:00;;;16;DB Regio AG;RE60;43
7130605216857004791-2410310321-3;Frankfurt(Main)Hbf;8000105;Nürnberg Hbf;ICE;827;;2024-10-31 05:38:00;2024-10-31 06:28:00;2024-10-31 04:21:00;c;50;DB Fernverkehr AG;Frankfurt(Main)Hbf-Nürnberg Hbf;43
-2289591885774835907-2411060513-8;Wiesbaden Hbf;8000250;Düsseldorf Hbf;ICE;206;;2024-11-06 08:39:00;2024-11-06 08:56:00;;;17;DB Fernverkehr AG;Wiesbaden Hbf-Düsseldorf Hbf;44
8322424274180843926-2410311928-8;Wiesbaden Hbf;8000250;Köln Hbf;ICE;510;;2024-10-31 23:39:00;2024-11-01 00:48:00;2024-10-31 23:09:00;c;69;DB Fernverkehr AG;Wiesbaden Hbf-Köln Hbf;43
4961782681481677440-2410291000-14;Frankfurt(Main)Hbf;8000105;Hamburg Hbf;ICE;278;;2024-10-29 15:58:00;2024-10-29 16:08:00;;;10;DB Fernverkehr AG;Frankfurt(Main)Hbf-Hamburg Hbf;43
3954383592002919801-2410291530-1;Frankfurt(Main)Hbf;8000105;Hanau Hbf;HLB;28641;RB58;2024-10-29 15:30:00;2024-10-29 15:54:00;;;24;Hessische Landesbahn;RB58;43
6857733995447485164-2410291115-8;Mannheim Hbf;8000244;München Hbf;ICE;599;;2024-10-29 16:30:00;2024-10-29 16:40:00;;;10;DB Fernverkehr AG;Mannheim Hbf-München Hbf;43
5725035179708558025-2410301415-8;Mannheim Hbf;8000244;Basel SBB;ICE;375;;2024-10-30 19:34:00;2024-10-30 19:49:00;;;15;DB Fernverkehr AG;Mannheim Hbf-Basel SBB;43
-4616529051509705171-2410301754-3;Mannheim Hbf;8000244;Paris Est;ICE;9550;;2024-10-30 19:40:00;2024-10-30 19:49:00;;;9;DB Fernverkehr AG;Mannheim Hbf-Paris Est;43
3011625054103057367-2410301849-12;Mannheim Hbf;8000244;Karlsruhe Hbf;S;38369;3;2024-10-30 19:30:00;2024-10-30 19:45:00;;;15;DB Regio AG;S3;43
4908220424866081120-2410301817-16;Mannheim Hbf;8000244;Germersheim;S;38358;3;2024-10-30 19:31:00;2024-10-30 20:16:00;;;45;DB Regio AG;S3;43
-2450481376572839846-2410301648-4;Mainz Hbf;8000240;Hanau Hbf;S;35855;8;2024-10-30 17:02:00;2024-10-30 17:32:00;;;30;DB Regio AG;S8;43
2308514648084423110-2410301616-26;Mainz Hbf;8000240;Wiesbaden Hbf;S;35852;8;2024-10-30 17:29:00;2024-10-30 17:59:00;;;30;DB Regio AG;S8;43
-4580757756484141741-2410301315-7;Mainz Hbf;8000240;München Hbf;ICE;1211;;2024-10-30 17:42:00;2024-10-30 18:08:00;;;26;DB Fernverkehr AG;Mainz Hbf-München Hbf;43
-3435533121187799754-2410291638-1;Frankfurt(Main)Hbf;8000105;Erbach(Odenw);VIA;25131;RE85;2024-10-29 16:38:00;2024-10-29 16:46:00;;;8;VIAS GmbH;RE85;43
-4363138856453226211-2410291111-8;Frankfurt(Main)Hbf;8000105;Interlaken Ost;ICE;373;;2024-10-29 16:06:00;2024-10-29 16:21:00;;;15;DB Fernverkehr AG;Frankfurt(Main)Hbf-Interlaken Ost;43
-1861627425367595925-2411041515-8;Mannheim Hbf;8000244;München Hbf;ICE;693;;2024-11-04 20:30:00;2024-11-04 20:50:00;;;20;DB Fernverkehr AG;Mannheim Hbf-München Hbf;44
-2074401123300427273-2411041854-23;Mannheim Hbf;8000244;Osterburken;S;38141;1;2024-11-04 20:38:00;2024-11-04 20:53:00;;;15;DB Regio AG;S1;44
-586348946242638825-2411040612-8;Frankfurt(Main)Hbf;8000105;Basel SBB;ICE;277;;2024-11-04 10:06:00;2024-11-04 10:41:00;;;35;DB Fernverkehr AG;Frankfurt(Main)Hbf-Basel SBB;44
1217824204695004483-2411040617-11;Frankfurt(Main)Hbf;8000105;Stuttgart Hbf;ICE;573;;2024-11-04 10:52:00;2024-11-04 10:58:00;;;6;DB Fernverkehr AG;Frankfurt(Main)Hbf-Stuttgart Hbf;44
-8005609635293134624-2411011716-8;Mannheim Hbf;8000244;München Hbf;ICE;695;;2024-11-01 22:30:00;2024-11-01 23:57:00;;;87;DB Fernverkehr AG;Mannheim Hbf-München Hbf;43
-8338217849521596952-2411040636-10;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;1621;;2024-11-04 10:22:00;2024-11-04 11:46:00;2024-11-04 09:32:00;c;84;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;44
-22322125318748947-2411040417-1;Frankfurt(Main)Hbf;8000105;Friedrichsdorf(Taunus);S;35504;5;2024-11-04 04:17:00;2024-11-04 04:23:00;;;6;DB Regio AG;S5;44
4198706028225770986-2411071313-6;Mannheim Hbf;8000244;Köln Hbf;ICE;106;;2024-11-07 15:35:00;2024-11-07 15:44:00;;;9;DB Fernverkehr AG;Mannheim Hbf-Köln Hbf;44
-5554818289511663551-2411051642-1;Frankfurt(Main)Hbf;8000105;Wächtersbach;RB;15524;51;2024-11-05 16:42:00;2024-11-05 17:01:00;;;19;DB Regio AG;RB51;44
246758424283467913-2411051638-1;Frankfurt(Main)Hbf;8000105;Mannheim Hbf;N;12225;SE14;2024-11-05 16:38:00;2024-11-05 16:44:00;;;6;DB Regio AG;SE14;44
-9170319321262747816-2411041713-7;Mannheim Hbf;8000244;Düsseldorf Hbf;ICE;102;;2024-11-04 19:35:00;2024-11-04 19:53:00;;;18;DB Fernverkehr AG;Mannheim Hbf-Düsseldorf Hbf;44
-7529522438226855748-2411071837-25;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;VIA;25031;RB10;2024-11-07 20:32:00;2024-11-07 20:52:00;;;20;VIAS GmbH;RB10;44
9120432599921369422-2410271523-2;Mannheim Hbf;8000244;Berlin Ostbahnhof;ICE;574;;2024-10-27 16:07:00;2024-10-27 16:27:00;;;20;DB Fernverkehr AG;Mannheim Hbf-Berlin Ostbahnhof;43
8701286456892320958-2411052316-4;Mannheim Hbf;8000244;München Hbf;ICE;619;;2024-11-06 01:35:00;2024-11-06 01:43:00;;;8;DB Fernverkehr AG;Mannheim Hbf-München Hbf;44
-2415125599558015071-2410301906-1;Frankfurt(Main)Hbf;8000105;Mannheim Hbf;RE;15331;60;2024-10-30 19:06:00;2024-10-30 19:13:00;;;7;DB Regio AG;RE60;43
