timetableStop_id;station;eva;start;plannedArrivalPath;trainCategory;trainNumber;arrivingLine;plannedArrival;changedArrivalTime;cancellationTime;eventStatus;arrival_delay;operator;Verbindung;week_number
7543096036750497079-2411141406-14;Mannheim Hbf;8000244;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf|Langen(Hess)|Darmstadt Hbf|Darmstadt Süd|Bickenbach(Bergstr)|Zwingenberg(Bergstr)|Bensheim|Heppenheim(Bergstr)|Hemsbach|Weinheim(Bergstr)Hbf|Heddesheim/Hirschberg|Ladenburg|Neu-Edingen/Friedrichsfeld;RE;15321;60;2024-11-14 15:23:00;2024-11-14 15:52:00;;;29;DB Regio AG;RE60;45
1408270626508183433-2411141435-23;Mannheim Hbf;8000244;Mosbach(Baden);Mosbach(Baden)|Mosbach West|Mosbach-Neckarelz|Binau|Neckargerach|Zwingenberg(Baden)|Lindach|Eberbach|Hirschhorn(Neckar)|Neckarhausen bei Neckarsteinach|Neckarsteinach|Neckargemünd Altstadt|Neckargemünd|Heidelberg Orthopädie|Heidelberg-Schlierbach/Ziegelhausen|Heidelberg-Altstadt|Heidelberg-Weststadt/Südstadt|Heidelberg Hbf|Heidelberg-Pfaffengrund/Wieblingen|Mannheim-Friedrichsfeld Süd|Mannheim-Seckenheim|Mannheim ARENA/Maimarkt;S;38240;2;2024-11-14 15:49:00;2024-11-14 16:10:00;;;21;DB Regio AG;S2;45
6299213279883599426-2411141016-8;Mannheim Hbf;8000244;Hamburg Dammtor;Hamburg Dammtor|Hamburg Hbf|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Frankfurt(Main)Hbf|Mainz Hbf;ICE;371;;2024-11-14 15:27:00;2024-11-14 15:59:00;;;32;DB Fernverkehr AG;Hamburg Dammtor-Mannheim Hbf;45
-7614506378979146764-2411141358-17;Mannheim Hbf;8000244;Kaiserslautern Hbf;Kaiserslautern Hbf|Hochspeyer|Frankenstein(Pfalz)|Weidenthal|Neidenfels|Lambrecht(Pfalz)|Neustadt(Weinstr)Hbf|Neustadt-Böbig|Haßloch(Pfalz)|Böhl-Iggelheim|Schifferstadt|Limburgerhof|Ludwigshafen-Rheingönheim|Ludwigshafen-Mundenheim|Ludwigshafen(Rh)Hbf|Ludwigshafen(Rhein) Mitte;S;38237;2;2024-11-14 15:03:00;2024-11-14 15:07:00;;;4;DB Regio AG;S2;45
-7388183432558445322-2411200937-25;Wiesbaden Hbf;8000250;Neuwied;Neuwied|Koblenz Stadtmitte|Koblenz Hbf|Niederlahnstein|Oberlahnstein|Braubach|Osterspai|Filsen|Kamp-Bornhofen|Kestert|St Goarshausen|Kaub|Lorchhausen|Lorch(Rhein)|Assmannshausen|Rüdesheim(Rhein)|Geisenheim|Oestrich-Winkel|Hattenheim|Erbach(Rheingau)|Eltville|Niederwalluf|Wiesbaden-Schierstein|Wiesbaden-Biebrich;VIA;25013;RB10;2024-11-20 11:25:00;2024-11-20 11:44:00;;;19;VIAS GmbH;RB10;46
4583556739477997904-2411201028-32;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;Rödermark-Ober Roden|Rodgau-Rollwald|Rodgau-Nieder Roden|Rodgau-Dudenhofen|Rodgau-Jügesheim|Rodgau-Hainhausen|Rodgau-Weiskirchen|Obertshausen(Kr Of)|Offenbach-Waldhof|Offenbach-Bieber|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Griesheim|Frankfurt-Nied|Frankfurt-Höchst|Frankfurt-Höchst Farbwerke|Frankfurt-Sindlingen|Hattersheim(Main)|Eddersheim|Flörsheim(Main)|Hochheim(Main)|Mainz-Kastel|Wiesbaden Ost;S;35128;1;2024-11-20 11:54:00;2024-11-20 11:53:00;;;-1;DB Regio AG;S1;46
-5840531367261021503-2411030528-22;Mainz Hbf;8000240;Offenbach(Main)Ost;Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater;S;35808;8;2024-11-03 06:26:00;2024-11-03 06:30:00;;;4;DB Regio AG;S8;44
-2497385696290219436-2411030507-8;Mainz Hbf;8000240;Koblenz Hbf;Koblenz Hbf|Boppard Hbf|Oberwesel|Bacharach|Bingen(Rhein) Hbf|Gau Algesheim|Ingelheim;RE;4251;2;2024-11-03 06:08:00;2024-11-03 06:08:00;;;0;DB Regio AG;RE2;44
-7184453857839759572-2411200729-8;Wiesbaden Hbf;8000250;München Hbf;München Hbf|München-Pasing|Augsburg Hbf|Ulm Hbf|Stuttgart Hbf|Mannheim Hbf|Mainz Hbf;ICE;612;;2024-11-20 11:31:00;2024-11-20 11:32:00;;;1;DB Fernverkehr AG;München Hbf-Wiesbaden Hbf;46
314707330999653045-2411201031-26;Wiesbaden Hbf;8000250;Hanau Hbf;Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Kastel|Wiesbaden Ost;S;35930;9;2024-11-20 11:49:00;2024-11-20 11:51:00;;;2;DB Regio AG;S9;46
8054547070521763430-2411020558-14;Frankfurt(Main)Hbf;8000105;Interlaken Ost;Interlaken Ost|Interlaken West|Spiez|Thun|Bern|Olten|Liestal|Basel SBB|Basel Bad Bf|Freiburg(Breisgau) Hbf|Offenburg|Karlsruhe Hbf|Mannheim Hbf;ICE;372;;2024-11-02 11:52:00;2024-11-02 11:54:00;;;2;DB Fernverkehr AG;Interlaken Ost-Frankfurt(Main)Hbf;43
-4066772685972753212-2411020746-7;Frankfurt(Main)Hbf;8000105;Amsterdam Centraal;Amsterdam Centraal|Utrecht Centraal|s-Hertogenbosch|Mönchengladbach Hbf|Köln Hbf|Frankfurt(M) Flughafen Fernbf;ICE;255;;2024-11-02 11:54:00;2024-11-02 11:59:00;;;5;DB Fernverkehr AG;Amsterdam Centraal-Frankfurt(Main)Hbf;43
-8387647729326640595-2411021007-13;Frankfurt(Main)Hbf;8000105;Fulda;Fulda|Neuhof(Kr Fulda)|Flieden|Schlüchtern|Steinau(Straße)|Bad Soden-Salmünster|Wächtersbach|Gelnhausen|Langenselbold|Hanau Hbf|Offenbach(Main)Hbf|Frankfurt(Main)Süd;RE;4513;50;2024-11-02 11:28:00;2024-11-02 12:16:00;;;48;DB Regio AG;RE50;43
5524095712606932700-2411020613-8;Frankfurt(Main)Hbf;8000105;Kiel Hbf;Kiel Hbf|Neumünster|Hamburg Dammtor|Hamburg Hbf|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe;ICE;595;;2024-11-02 11:00:00;2024-11-02 11:11:00;;;11;DB Fernverkehr AG;Kiel Hbf-Frankfurt(Main)Hbf;43
6395030481339666658-2411020607-17;Frankfurt(Main)Hbf;8000105;Hamburg-Altona;Hamburg-Altona|Hamburg Dammtor|Hamburg Hbf|Hamburg-Harburg|Lüneburg|Bad Bevensen|Uelzen|Celle|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Treysa|Marburg(Lahn)|Gießen|Friedberg(Hess)|Frankfurt(Main)West;ICE;1575;;2024-11-02 11:09:00;2024-11-02 11:12:00;;;3;DB Fernverkehr AG;Hamburg-Altona-Frankfurt(Main)Hbf;43
-6378314624071748749-2411020937-19;Frankfurt(Main)Hbf;8000105;Würzburg Hbf;Würzburg Hbf|Retzbach-Zellingen|Karlstadt(Main)|Gemünden(Main)|Langenprozelten|Lohr Bahnhof|Partenstein|Wiesthal|Heigenbrücken|Aschaffenburg Hbf|Kleinostheim|Dettingen(Main)|Kahl(Main)|Großkrotzenburg|Großauheim(Kr Hanau)|Hanau Hbf|Offenbach(Main)Hbf|Frankfurt(Main)Süd;RE;4610;55;2024-11-02 11:24:00;2024-11-02 11:35:00;;;11;DB Regio AG;RE55;43
8991027802999224461-2411061819-8;Wiesbaden Hbf;8000250;Kelsterbach;Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Kastel|Wiesbaden Ost;S;29058;9;2024-11-06 18:49:00;2024-11-06 18:56:00;;;7;DB Regio AG;S9;44
3667304347503746067-2411061728-32;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;Rödermark-Ober Roden|Rodgau-Rollwald|Rodgau-Nieder Roden|Rodgau-Dudenhofen|Rodgau-Jügesheim|Rodgau-Hainhausen|Rodgau-Weiskirchen|Obertshausen(Kr Of)|Offenbach-Waldhof|Offenbach-Bieber|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Griesheim|Frankfurt-Nied|Frankfurt-Höchst|Frankfurt-Höchst Farbwerke|Frankfurt-Sindlingen|Hattersheim(Main)|Eddersheim|Flörsheim(Main)|Hochheim(Main)|Mainz-Kastel|Wiesbaden Ost;S;35156;1;2024-11-06 18:54:00;2024-11-06 19:00:00;;;6;DB Regio AG;S1;44
5300082792782236962-2411021002-16;Frankfurt(Main)Hbf;8000105;Glauburg-Stockheim;Glauburg-Stockheim|Glauburg-Glauberg|Altenstadt-Lindheim|Altenstadt(Hess)|Altenstadt-Höchst|Nidderau-Eichen|Nidderau|Nidderau-Windecken|Schöneck-Büdesheim|Schöneck-Kilianstädten|Schöneck-Oberdorfelden|Niederdorfelden|Bad Vilbel-Gronau|Bad Vilbel|Frankfurt(Main)West;RB;15721;34;2024-11-02 11:14:00;;2024-11-01 01:41:00;c;0;DB Regio AG;RB34;43
4178793572863103484-2411130526-2;Mainz Hbf;8000240;Wiesbaden Hbf;Wiesbaden Hbf;ICE;991;;2024-11-13 05:36:00;2024-11-13 05:40:00;;;4;DB Fernverkehr AG;Wiesbaden Hbf-Mainz Hbf;45
4647045061590027487-2411061513-7;Wiesbaden Hbf;8000250;Basel SBB;Basel SBB|Basel Bad Bf|Freiburg(Breisgau) Hbf|Offenburg|Karlsruhe Hbf|Mannheim Hbf;ICE;104;;2024-11-06 18:31:00;;2024-11-06 09:18:00;c;0;DB Fernverkehr AG;Basel SBB-Wiesbaden Hbf;44
-7958939615159027987-2411020717-8;Frankfurt(Main)Hbf;8000105;Passau Hbf;Passau Hbf|Plattling|Straubing|Regensburg Hbf|Nürnberg Hbf|Würzburg Hbf|Hanau Hbf;ICE;928;;2024-11-02 11:36:00;2024-11-02 11:38:00;;;2;DB Fernverkehr AG;Passau Hbf-Frankfurt(Main)Hbf;43
2686007473625185344-2411130001-9;Mainz Hbf;8000240;München Hbf;München Hbf|München-Pasing|Augsburg Hbf|Günzburg|Ulm Hbf|Stuttgart Hbf|Heidelberg Hbf|Mannheim Hbf;ICE;618;;2024-11-13 05:11:00;2024-11-13 05:40:00;;;29;DB Fernverkehr AG;München Hbf-Mainz Hbf;45
8964290906504473723-2411020744-4;Frankfurt(Main)Hbf;8000105;Berlin Ostbahnhof;Berlin Ostbahnhof|Berlin Hbf|Berlin-Spandau;ICE;1035;;2024-11-02 11:56:00;2024-11-02 11:59:00;;;3;DB Fernverkehr AG;Berlin Ostbahnhof-Frankfurt(Main)Hbf;43
-5292723267102472034-2410270700-2;Mannheim Hbf;8000244;Karlsruhe Hbf;Karlsruhe Hbf;ICE;206;;2024-10-27 07:24:00;2024-10-27 07:22:00;;;-2;DB Fernverkehr AG;Karlsruhe Hbf-Mannheim Hbf;43
6597109704784414496-2411130342-15;Mainz Hbf;8000240;Saarbrücken Hbf;Saarbrücken Hbf|Neunkirchen(Saar)Hbf|Ottweiler(Saar)|St Wendel|Türkismühle|Neubrücke(Nahe)|Idar-Oberstein|Kirn|Bad Sobernheim|Staudernheim|Bad Münster a Stein|Bad Kreuznach|Gensingen-Horrweiler|Ingelheim;RE;29501;3;2024-11-13 05:56:00;2024-11-13 06:12:00;;;16;DB Regio AG;RE3;45
8667970876619031895-2411020931-23;Frankfurt(Main)Hbf;8000105;Dillenburg;Dillenburg|Niederscheld(Dillkr)Süd|Burg(Dillkr) Nord|Herborn(Dillkr)|Sinn|Edingen(Wetzlar)|Katzenfurt|Ehringshausen(Kr Wetzlar)|Werdorf|Aßlar|Wetzlar|Dutenhofen(Wetzlar)|Gießen|Großen Linden|Lang Göns|Kirch Göns|Butzbach|Ostheim(b Butzbach)|Bad Nauheim|Friedberg(Hess)|Bad Vilbel|Frankfurt(Main)West;HLB;15109;RB40;2024-11-02 11:29:00;2024-11-02 11:29:00;;;0;Hessische Landesbahn;RB40;43
-7493576255468144735-2411061716-27;Wiesbaden Hbf;8000250;Hanau Hbf;Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(M) Flughafen Fernbf|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater|Mainz Hbf|Mainz Nord|Wiesbaden Ost;S;35856;8;2024-11-06 18:44:00;2024-11-06 18:46:00;;;2;DB Regio AG;S8;44
-362804011026588520-2410270619-2;Mannheim Hbf;8000244;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf;ICE;9568;;2024-10-27 07:25:00;2024-10-27 07:27:00;;;2;DB Fernverkehr AG;Frankfurt(Main)Hbf-Mannheim Hbf;43
5126111707056373426-2411130500-2;Mainz Hbf;8000240;Wiesbaden Hbf;Wiesbaden Hbf;ICE;672;;2024-11-13 05:10:00;2024-11-13 05:14:00;;;4;DB Fernverkehr AG;Wiesbaden Hbf-Mainz Hbf;45
1945603439104254635-2411130340-18;Mainz Hbf;8000240;Idar-Oberstein;Idar-Oberstein|Fischbach-Weierbach|Kirnsulzbach|Kirn|Hochstetten(Nahe)|Martinstein|Monzingen|Bad Sobernheim|Staudernheim|Norheim|Bad Münster a Stein|Bad Kreuznach|Gensingen-Horrweiler|Ockenheim|Gau Algesheim|Ingelheim|Heidesheim(Rheinhess);RB;29551;33;2024-11-13 05:04:00;2024-11-13 05:06:00;;;2;DB Regio AG;RB33;45
6677091934844725200-2411061646-27;Wiesbaden Hbf;8000250;Hanau Hbf;Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(M) Flughafen Fernbf|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater|Mainz Hbf|Mainz Nord|Wiesbaden Ost;S;35854;8;2024-11-06 18:14:00;2024-11-06 18:27:00;;;13;DB Regio AG;S8;44
-6868994855559724504-2411130523-10;Mainz Hbf;8000240;Bingen(Rhein) Hbf;Bingen(Rhein) Hbf|Bingen(Rhein) Stadt|Bingen-Gaulsheim|Gau Algesheim|Ingelheim|Heidesheim(Rheinhess)|Uhlerborn|Budenheim|Mainz-Mombach;RB;25457;26;2024-11-13 05:54:00;;2024-11-12 23:05:00;c;0;DB Regio AG;RB26;45
-7304156784555070223-2411130456-4;Mainz Hbf;8000240;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf|Frankfurt(M) Flughafen Regionalbf|Rüsselsheim;RE;4250;2;2024-11-13 05:30:00;2024-11-13 05:31:00;;;1;DB Regio AG;RE2;45
2557245721307034919-2411020837-28;Frankfurt(Main)Hbf;8000105;Neuwied;Neuwied|Koblenz Stadtmitte|Koblenz Hbf|Niederlahnstein|Oberlahnstein|Braubach|Osterspai|Filsen|Kamp-Bornhofen|Kestert|St Goarshausen|Kaub|Lorchhausen|Lorch(Rhein)|Assmannshausen|Rüdesheim(Rhein)|Geisenheim|Oestrich-Winkel|Hattenheim|Erbach(Rheingau)|Eltville|Niederwalluf|Wiesbaden-Schierstein|Wiesbaden-Biebrich|Wiesbaden Hbf|Mainz-Kastel|Frankfurt-Höchst;VIA;25011;RB10;2024-11-02 11:04:00;2024-11-02 11:09:00;;;5;VIAS GmbH;RB10;43
-3439334128233400714-2411181706-8;Trier Hbf;8000134;Koblenz Hbf;Koblenz Hbf|Kobern-Gondorf|Treis-Karden|Cochem(Mosel)|Bullay(DB)|Wittlich Hbf|Schweich(DB);RE;4122;1;2024-11-18 18:30:00;2024-11-18 18:55:00;;;25;DB Regio AG;RE1;46
9025802987546155683-2411181733-7;Trier Hbf;8000134;Luxembourg;Luxembourg|Sandweiler-Contern|Wasserbillig|Igel|Kreuz Konz|Trier Süd;RE;5129;11;2024-11-18 18:23:00;2024-11-18 18:51:00;;;28;DB Regio AG;RE11;46
7162647213947565562-2411180143-7;Mannheim Hbf;8000244;Stuttgart Hbf;Stuttgart Hbf|Ludwigsburg|Karlsruhe Hbf|Bruchsal|Wiesloch-Walldorf|Heidelberg Hbf;IC;2326;;2024-11-18 03:45:00;;2024-11-17 19:14:00;c;0;DB Fernverkehr AG;Stuttgart Hbf-Mannheim Hbf;46
8964290906504473723-2410270744-4;Frankfurt(Main)Hbf;8000105;Berlin Ostbahnhof;Berlin Ostbahnhof|Berlin Hbf|Berlin-Spandau;ICE;1035;;2024-10-27 11:56:00;2024-10-27 12:07:00;;;11;DB Fernverkehr AG;Berlin Ostbahnhof-Frankfurt(Main)Hbf;43
7537395545451740415-2411061728-7;Mainz Hbf;8000240;München Hbf;München Hbf|München-Pasing|Augsburg Hbf|Ulm Hbf|Stuttgart Hbf|Mannheim Hbf;ICE;512;;2024-11-06 21:15:00;2024-11-06 21:21:00;;;6;DB Fernverkehr AG;München Hbf-Mainz Hbf;44
-1861655525067776582-2411062007-18;Mainz Hbf;8000240;Idar-Oberstein;Idar-Oberstein|Fischbach-Weierbach|Kirnsulzbach|Kirn|Hochstetten(Nahe)|Martinstein|Monzingen|Bad Sobernheim|Staudernheim|Norheim|Bad Münster a Stein|Bad Kreuznach|Gensingen-Horrweiler|Ockenheim|Gau Algesheim|Ingelheim|Heidesheim(Rheinhess);RB;29585;33;2024-11-06 21:33:00;2024-11-06 21:39:00;;;6;DB Regio AG;RB33;44
-3500570695000351667-2411062108-11;Mainz Hbf;8000240;Alzey;Alzey|Albig|Armsheim|Wörrstadt|Saulheim|Nieder Olm|Klein Winternheim-Ober Olm|Mainz-Marienborn|Mainz-Gonsenheim|Mainz Waggonfabrik;RB;29277;31;2024-11-06 21:53:00;2024-11-06 21:59:00;;;6;DB Regio AG;RB31;44
-377164187359153017-2411062118-4;Mainz Hbf;8000240;Wiesbaden Hbf;Wiesbaden Hbf|Wiesbaden Ost|Mainz Nord;S;56843;8;2024-11-06 21:31:00;2024-11-06 21:30:00;;;-1;DB Regio AG;S8;44
-8005609635293134624-2411061716-7;Mainz Hbf;8000240;Hamburg Dammtor;Hamburg Dammtor|Hamburg Hbf|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Frankfurt(Main)Hbf;ICE;695;;2024-11-06 21:40:00;2024-11-06 22:01:00;;;21;DB Fernverkehr AG;Hamburg Dammtor-Mainz Hbf;44
-3476179181825665380-2410271033-14;Frankfurt(Main)Hbf;8000105;Mannheim Hbf;Mannheim Hbf|Neu-Edingen/Friedrichsfeld|Ladenburg|Heddesheim/Hirschberg|Weinheim(Bergstr)Hbf|Hemsbach|Heppenheim(Bergstr)|Bensheim|Zwingenberg(Bergstr)|Bickenbach(Bergstr)|Darmstadt Süd|Darmstadt Hbf|Langen(Hess);RE;15312;60;2024-10-27 11:51:00;2024-10-27 11:49:00;;;-2;DB Regio AG;RE60;43
5394868531176279031-2410270747-6;Frankfurt(Main)Hbf;8000105;München Hbf;München Hbf|Ingolstadt Hbf|Nürnberg Hbf|Würzburg Hbf|Aschaffenburg Hbf;ICE;726;;2024-10-27 11:04:00;2024-10-27 11:03:00;;;-1;DB Fernverkehr AG;München Hbf-Frankfurt(Main)Hbf;43
-3439334128233400714-2411191706-8;Trier Hbf;8000134;Koblenz Hbf;Koblenz Hbf|Kobern-Gondorf|Treis-Karden|Cochem(Mosel)|Bullay(DB)|Wittlich Hbf|Schweich(DB);RE;4122;1;2024-11-19 18:30:00;2024-11-19 18:31:00;;;1;DB Regio AG;RE1;46
-8478497819371382420-2411191556-35;Trier Hbf;8000134;Homburg(Saar)Hbf;Homburg(Saar)Hbf|Limbach(b Homburg,Saar)|Kirkel|Rohrbach(Saar)|St Ingbert|Rentrisch|Scheidt(Saar)|Schafbrücke|Saarbrücken Ost|Saarbrücken Hbf|Saarbrücken-Burbach|Burbach Mitte|Luisenthal(Saar)|Völklingen|Bous(Saar)|Ensdorf(Saar)|Saarlouis Hbf|Dillingen(Saar)|Beckingen(Saar)|Fremersdorf|Merzig(Saar)|Merzig(Saar) Stadtmitte|Besseringen|Mettlach|Saarhölzbach|Taben|Serrig|Saarburg(Bz Trier)|Schoden-Ockfen|Wiltingen(Saar)|Kanzem|Konz|Karthaus|Trier Süd;RB;12578;71;2024-11-19 18:01:00;2024-11-19 18:20:00;;;19;DB Regio AG;RB71;46
4785202112400007497-2410270715-6;Frankfurt(Main)Hbf;8000105;Hamburg Dammtor;Hamburg Dammtor|Hamburg Hbf|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe;ICE;595;;2024-10-27 11:00:00;2024-10-27 10:59:00;;;-1;DB Fernverkehr AG;Hamburg Dammtor-Frankfurt(Main)Hbf;43
-8887059694092567557-2410271006-17;Frankfurt(Main)Hbf;8000105;Erbach(Odenw);Erbach(Odenw)|Erbach(Odenw) Nord|Michelstadt|Bad König Zell|Bad König|Höchst Mümling-Grumbach|Höchst(Odenw)|Höchst Hetschbach|Groß-Umstadt Wiebelsbach|Otzberg Lengfeld|Reinheim(Odenw)|Ober Ramstadt|Mühltal|Darmstadt TU-Lichtwiese|Darmstadt Ost|Darmstadt Nord;VIA;25168;RB82;2024-10-27 11:32:00;2024-10-27 11:40:00;;;8;VIAS GmbH;RB82;43
2774174590951633862-2410262228-20;Mainz Hbf;8000240;Hamburg-Altona;Hamburg-Altona|Hamburg Dammtor|Hamburg Hbf|Hamburg-Harburg|Bremen Hbf|Osnabrück Hbf|Münster(Westf)Hbf|Hamm(Westf)Hbf|Dortmund Hbf|Essen Hbf|Duisburg Hbf|Düsseldorf Flughafen|Düsseldorf Hbf|Köln Hbf|Bonn Hbf|Remagen|Andernach|Koblenz Hbf|Bingen(Rhein) Hbf;ICE;921;;2024-10-27 06:27:00;2024-10-27 06:36:00;;;9;DB Fernverkehr AG;Hamburg-Altona-Mainz Hbf;43
-1998685101828923679-2410270549-13;Mainz Hbf;8000240;Mannheim Hbf;Mannheim Hbf|Ludwigshafen(Rhein) Mitte|Ludwigshafen(Rh)Hbf|Frankenthal Süd|Frankenthal Hbf|Worms Hbf|Osthofen|Guntersblum|Oppenheim|Nierstein|Bodenheim|Mainz Römisches Theater;N;12204;SE14;2024-10-27 06:48:00;2024-10-27 06:53:00;;;5;DB Regio AG;SE14;43
-4429635198838040174-2410270548-4;Mainz Hbf;8000240;Wiesbaden Hbf;Wiesbaden Hbf|Wiesbaden Ost|Mainz Nord;S;35811;8;2024-10-27 06:01:00;2024-10-27 06:02:00;;;1;DB Regio AG;S8;43
-2022232917125263482-2411201931-26;Wiesbaden Hbf;8000250;Hanau Hbf;Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Kastel|Wiesbaden Ost;S;35966;9;2024-11-20 20:49:00;2024-11-20 20:59:00;;;10;DB Regio AG;S9;46
2312296716933966404-2411041554-13;Frankfurt(Main)Hbf;8000105;Hamburg-Altona;Hamburg-Altona|Hamburg Dammtor|Hamburg Hbf|Essen Hbf|Duisburg Hbf|Düsseldorf Hbf|Köln Hbf|Bonn Hbf|Koblenz Hbf|Bingen(Rhein) Hbf|Mainz Hbf|Frankfurt(M) Flughafen Fernbf;ICE;1021;;2024-11-04 22:36:00;2024-11-04 23:16:00;;;40;DB Fernverkehr AG;Hamburg-Altona-Frankfurt(Main)Hbf;44
899526545449232559-2411041926-28;Frankfurt(Main)Hbf;8000105;Bamberg;Bamberg|Haßfurt|Schweinfurt Hbf|Würzburg Hbf|Retzbach-Zellingen|Karlstadt(Main)|Gemünden(Main)|Langenprozelten|Lohr Bahnhof|Partenstein|Wiesthal|Heigenbrücken|Aschaffenburg Hbf|Kleinostheim|Rückersbacher Schlucht|Dettingen(Main)|Kahl(Main)|Großkrotzenburg|Großauheim(Kr Hanau)|Hanau Hbf|Hanau West|Hanau-Wilhelmsbad|Maintal Ost|Maintal West|Frankfurt-Mainkur|Frankfurt(Main)Ost|Frankfurt(Main)Süd;RE;4632;54;2024-11-04 22:40:00;2024-11-04 22:44:00;;;4;DB Regio AG;RE54;44
